gid,sub_id,basin_k,s_local,N,mu_z,cov_z,pi,fallback_only,vbgmm_method,dt_s
9,32,6,1,116,"[0.6999701933450136, 5.6322436914957565, 5.829518295725255]","[[0.026550692152655837, 0.0011685203014557748, -0.003286929263681223], [0.001168520301455775, 0.002689913219206133, -0.0010319089337879844], [-0.0032869292636812228, -0.0010319089337879844, 0.00813804162199443]]",0.15725924786114268,False,vbgmm,4.073814392089844
9,33,6,2,94,"[0.7808121865758717, 5.639944833000515, 5.479603903497697]","[[0.016787691290338733, -0.0018653867271793557, -0.015273787814141852], [-0.0018653867271793557, 0.002584883361514027, 5.115781363219544e-06], [-0.015273787814141853, 5.115781363219581e-06, 0.037577745302802876]]",0.14175945725975123,False,vbgmm,3.9944937229156494
9,34,6,3,43,"[0.7228900578588976, 5.467655140027243, 5.69741088718312]","[[0.007098085358150862, -0.0002920369195398449, -0.0008108696760582129], [-0.00029203691953984484, 0.004422564705216343, -0.00020449278601138743], [-0.0008108696760582124, -0.00020449278601138743, 0.00958088464988453]]",0.0645885787896413,False,vbgmm,3.969651937484741
9,35,6,4,117,"[0.5534113133390783, 5.441445645171305, 5.881419672745294]","[[0.009072769361611863, -0.003501727651036235, -0.001360491586131328], [-0.003501727651036235, 0.01543033020585353, 0.0013999216010169256], [-0.0013604915861313278, 0.0013999216010169256, 0.00551222954831955]]",0.164503412284685,False,vbgmm,4.752826929092407
9,36,6,5,100,"[0.45951649891523993, 5.604840730077624, 5.767937589946715]","[[0.007597997139019215, -0.002630540513304007, -0.004008677274335479], [-0.0026305405133040067, 0.004578538618765676, 0.0008928257753404746], [-0.004008677274335478, 0.0008928257753404746, 0.018110245956859446]]",0.11787839131743814,False,vbgmm,4.8347790241241455
9,37,6,6,121,"[0.8382706977940889, 5.49589533064094, 5.929639404559386]","[[0.010436595933752872, 0.00577725939652489, 0.00016508266351212883], [0.00577725939652489, 0.01735625106143242, -6.872154951012038e-05], [0.00016508266351212886, -6.87215495101204e-05, 0.0024546949329707626]]",0.15814844617521026,False,vbgmm,4.565511465072632
9,38,6,7,63,"[0.8220691383836403, 5.214691196583943, 5.888489922828731]","[[0.013464202709252627, -0.0021688563325605197, -0.0008130321341315138], [-0.0021688563325605193, 0.03236517322942701, -0.007115733352556146], [-0.0008130321341315138, -0.007115733352556146, 0.004935328850225537]]",0.09458464777423152,False,vbgmm,4.781201362609863
9,39,7,0,141,"[0.8967177521649373, 2.796060023063693, 3.439726155697784]","[[0.006444042591656336, -0.02038269241196741, -0.0007976287154045883], [-0.02038269241196741, 0.2100402007006956, -0.17521360513298254], [-0.0007976287154045883, -0.17521360513298254, 1.172078245098573]]",0.12884278470459,False,vbgmm,5.095597267150879
9,40,7,1,106,"[0.5286816383963185, 4.161162182853268, 2.489139654541468]","[[0.017835457473698052, -0.044812448519952024, -0.01572517062786528], [-0.044812448519952024, 0.39077841123288154, -0.10358029486163517], [-0.01572517062786528, -0.10358029486163517, 1.0628145242559885]]",0.10065844009255209,False,vbgmm,4.636250972747803
9,41,7,2,276,"[0.47923784419356913, 4.838219507450237, 4.723330946213325]","[[0.015846502626522988, -0.05316284454991812, 0.02249564129755134], [-0.05316284454991812, 0.2209127179130707, -0.12680991539474892], [0.022495641297551345, -0.12680991539474895, 0.6002817899446132]]",0.23899210254840036,False,vbgmm,6.1037681102752686
9,42,7,3,73,"[0.8402290259063936, 3.3405424637682772, -2.771960235242259]","[[0.01810698111770482, -0.059456355189991136, 0.00884453151257648], [-0.05945635518999114, 0.40382448177675306, -0.2929871200254878], [0.008844531512576482, -0.2929871200254878, 2.3945778284804127]]",0.058883936571519614,False,vbgmm,4.247752904891968
9,43,7,4,181,"[0.4736823971079585, 3.3889784176110416, 4.613861037011389]","[[0.013104315344331947, -0.0490731427876893, 0.0063000668138346455], [-0.049073142787689296, 0.5753922969585095, -0.0658907189732561], [0.0063000668138346455, -0.0658907189732561, 0.18406477188464623]]",0.15669112316408085,False,vbgmm,4.991734027862549
9,44,7,5,198,"[0.7750180721650888, 3.3375652611857496, 5.07412373141077]","[[0.016733181374306776, -0.030775714368197357, 0.02189187931769737], [-0.03077571436819735, 0.299708095981582, 0.017880604072288482], [0.02189187931769737, 0.01788060407228849, 0.27367187876598004]]",0.17622307265246676,False,vbgmm,5.5888755321502686
9,45,7,6,169,"[0.5694790555428562, 4.092303540708979, 3.805714048796291]","[[0.026384507145611764, -0.04584583933180437, -0.016311163534280457], [-0.045845839331804375, 0.16073139200871933, -0.02583750148863407], [-0.016311163534280457, -0.02583750148863407, 0.36280902712940233]]",0.13970854026639024,False,vbgmm,4.91103982925415
11,0,0,0,137,"[0.955288295189173, 5.567275411085435, 5.3771730114060885]","[[0.0011028236184647921, -7.200528014814317e-05, -0.0014729224180424203], [-7.200528014814317e-05, 0.007009457762834424, 0.006959474553753259], [-0.0014729224180424203, 0.006959474553753258, 0.14718198325408288]]",0.18445906239317073,False,vbgmm,4.621901750564575
11,1,0,1,186,"[0.8041162168617955, 5.40992070465116, 5.841579550863196]","[[0.012418291222125231, -0.013763211709281832, 0.0011062396515252372], [-0.013763211709281834, 0.02621878529691725, -0.004305224314742625], [0.0011062396515252374, -0.004305224314742624, 0.014233206308624007]]",0.27432181215422136,False,vbgmm,4.504829168319702
11,2,0,2,220,"[0.8759383043522935, 5.480034905230965, 5.634288263506504]","[[0.004903687074757345, -0.0043422089595900985, 0.0015143585722316917], [-0.0043422089595900985, 0.01004626251182465, -0.0014621621513456323], [0.0015143585722316917, -0.0014621621513456326, 0.04517692244677024]]",0.2819395204750241,False,vbgmm,4.752189636230469
11,3,0,3,71,"[0.9365278761884294, 5.624172503714497, 4.5932679890493935]","[[0.0022269784017971916, 0.0008928371730005169, -0.01605104878681827], [0.0008928371730005169, 0.0029687232665663414, -0.011503916399131989], [-0.016051048786818265, -0.011503916399131989, 0.2505079959601968]]",0.06914865622995255,False,vbgmm,3.94869327545166
11,4,0,4,154,"[0.7805169695538875, 5.666245964222309, 5.440411588832904]","[[0.010701387879720949, -7.249762815290214e-05, -0.013922237754290787], [-7.249762815290215e-05, 0.0011431284376325866, -0.0013984738884083262], [-0.013922237754290787, -0.0013984738884083264, 0.11582881143689712]]",0.1901309487476312,False,vbgmm,4.390274286270142
11,5,1,0,210,"[0.4555151228319176, 4.057066607158465, 4.192089095116445]","[[0.012390793213415513, -0.03159793257108642, -0.004354906185026297], [-0.031597932571086416, 0.16745789043472212, -0.04667081076146783], [-0.004354906185026297, -0.046670810761467826, 0.3770256303096401]]",0.16643166576146007,False,vbgmm,4.768219709396362
11,6,1,1,175,"[0.385849370811055, 2.816856171320509, 4.877824474447695]","[[0.004077092312624525, -0.015072579592347665, -0.00039062629336958176], [-0.015072579592347667, 0.8163203320697402, -0.08117916013248112], [-0.00039062629336958154, -0.08117916013248112, 0.1440937983063288]]",0.15038641281080675,False,vbgmm,4.382420063018799
11,7,1,2,153,"[0.7769292297018082, 2.350537498773836, 3.088038960386199]","[[0.019759471441453683, -0.06928943756022583, 0.05229763952711618], [-0.06928943756022583, 0.5743978481327695, -0.5342915298146936], [0.05229763952711617, -0.5342915298146936, 1.0583602815673274]]",0.14300386051391545,False,vbgmm,4.304198265075684
11,8,1,3,135,"[0.6855216944379221, 2.1623948972281855, 4.619018891602562]","[[0.022072674653901603, 0.002437680649496222, 0.0049540830002880835], [0.002437680649496222, 0.2799142861864177, -0.07968541130247954], [0.0049540830002880835, -0.0796854113024795, 0.32795330264626626]]",0.1423540984546365,False,vbgmm,4.242563009262085
11,9,1,4,192,"[0.6178231324940816, 3.112145872213397, 4.997152927389319]","[[0.02528654215389165, -0.052872324533421486, 0.005168548960082736], [-0.05287232453342148, 0.252656852804792, -0.052876982521454674], [0.005168548960082739, -0.05287698252145469, 0.14664281192208195]]",0.16202368302982414,False,vbgmm,4.375101566314697
11,10,1,5,51,"[0.6613385650304529, 2.6979323077487622, 1.1066833001554295]","[[0.03472690889458817, -0.0809646386503377, -0.03902260746502258], [-0.0809646386503377, 0.333955575496977, -0.09673723692583514], [-0.03902260746502258, -0.09673723692583514, 1.8785327856328988]]",0.05745529275993211,False,vbgmm,3.6771578788757324
11,11,1,6,68,"[0.40368855955489713, 3.83527396165335, 3.1739547853889505]","[[0.006010508927833372, -0.03017860333829483, 0.01211059442959016], [-0.03017860333829483, 0.34361265112988704, -0.3409760745588448], [0.012110594429590157, -0.3409760745588448, 1.2128002710543777]]",0.07408038291897234,False,vbgmm,3.9110944271087646
11,12,1,7,133,"[0.5414703097281666, 2.9690157945822975, 3.613737974966852]","[[0.018473711843362155, -0.0025737126588403283, 0.008617824906567947], [-0.002573712658840328, 0.07590184960491668, 0.013308640879031088], [0.008617824906567949, 0.013308640879031086, 0.3149750169649897]]",0.10426460375045274,False,vbgmm,4.288790464401245
11,13,2,0,430,"[0.7183710090736743, 4.956135752133057, 5.548355010834689]","[[0.016311960697603087, -0.038615833371314405, 0.011508914952871178], [-0.038615833371314405, 0.10954526042871639, -0.04165625337613108], [0.011508914952871178, -0.04165625337613108, 0.07789052878454589]]",0.13541513625558066,False,vbgmm,7.871401309967041
11,14,2,1,437,"[0.8412366941156826, 5.272094051868817, 4.7212057683083675]","[[0.008306314313512007, -0.004513030640471744, -0.019245845948780486], [-0.004513030640471744, 0.03699065923578678, -0.004428328220950776], [-0.019245845948780486, -0.004428328220950776, 0.29315931317524885]]",0.15011896674930691,False,vbgmm,8.259419679641724
11,15,2,2,133,"[0.854603846652167, 5.14145573200239, 2.348612057745345]","[[0.010877923863717946, -0.012750903993885999, 0.024024946428478244], [-0.012750903993885997, 0.07504130120797423, -0.0676521565307024], [0.02402494642847824, -0.0676521565307024, 2.41828335237575]]",0.05477868303904617,False,vbgmm,4.360966444015503
11,16,2,3,566,"[0.692887152315454, 5.297291325567609, 5.685193323155736]","[[0.01506237751944564, -0.018023465486147548, 0.000565050390484794], [-0.018023465486147548, 0.04126050445087455, -0.009831180002455383], [0.000565050390484794, -0.009831180002455383, 0.036241824328140534]]",0.16558523091603805,False,vbgmm,12.276094198226929
11,17,2,4,281,"[0.7251033200299294, 5.545149479733089, 3.5074497400750997]","[[0.020639260375875244, -0.005272535092687842, -0.008959283721686128], [-0.005272535092687843, 0.01194740834541248, -0.020476366142235525], [-0.008959283721686128, -0.020476366142235528, 0.9797563806584527]]",0.10102665545709733,False,vbgmm,5.534358263015747
11,18,2,5,389,"[0.7312896767930732, 5.081584405586672, 4.416681608804514]","[[0.017347291940870792, -0.039103479784839905, -0.006392825519672595], [-0.039103479784839905, 0.10579196843499539, -0.015061134378730537], [-0.006392825519672596, -0.015061134378730535, 0.45301117835648563]]",0.13697249986997173,False,vbgmm,7.2931294441223145
11,19,2,6,441,"[0.9307283744059838, 4.8940185345089375, 5.402422950803259]","[[0.002141880347455877, -0.004023054981504349, 0.001004004759634389], [-0.004023054981504349, 0.09916509585241162, -0.02809238312349818], [0.0010040047596343892, -0.028092383123498176, 0.13289868346560832]]",0.1279059002915381,False,vbgmm,8.21044659614563
11,20,2,7,465,"[0.6210395723582678, 5.578055792930887, 5.072251797281064]","[[0.01017849624540232, -0.0015061896572173064, -0.006704053922971184], [-0.0015061896572173073, 0.007772183532884197, -0.00357760483231852], [-0.006704053922971184, -0.0035776048323185195, 0.1618360352264992]]",0.12819692742142105,False,vbgmm,9.259844303131104
11,21,3,0,102,"[0.5726992872690991, 1.6395242454413328, 3.1652515166924773]","[[0.016783007028554946, -0.04611720103228518, -0.029751181750027385], [-0.04611720103228518, 0.35982346082648053, -0.00023190986107757673], [-0.02975118175002739, -0.0002319098610775768, 0.7646564947641284]]",0.4174404250433439,False,vbgmm,4.375045299530029
11,22,3,1,19,"[0.46224508912964013, 1.342425295819844, 1.0463194404056364]","[[0.005475645730598432, -0.00471265469441904, 0.02736644359908521], [-0.00471265469441904, 0.1415718199166679, 0.1936877975869828], [0.02736644359908521, 0.1936877975869828, 1.122445590139232]]",0.07442322907892578,True,vbgmm,3.788123607635498
11,23,3,2,122,"[0.3519635770549526, 2.348741954455775, 2.997952866575327]","[[0.0021491373063485136, -0.001049018418905147, -7.530600276627094e-05], [-0.0010490184189051468, 0.5247590321605663, -0.04922022670252026], [-7.530600276627094e-05, -0.04922022670252025, 1.2263096772617776]]",0.41801201653873904,False,vbgmm,4.761932611465454
11,24,3,3,23,"[0.6306537037152472, 1.6512142502582516, 0.12892187997637433]","[[0.023654928410494252, -0.04473654923595408, 0.0379363642115699], [-0.04473654923595408, 0.28280006080786557, 0.2425010650454398], [0.0379363642115699, 0.24250106504543978, 3.1291719669848774]]",0.09012432933899124,False,vbgmm,4.0219573974609375
11,25,4,0,342,"[0.5691795311074498, 4.263671487667718, 5.324379202866395]","[[0.011901888211127254, -0.03573880339178879, 0.02020468561944854], [-0.03573880339178879, 0.14592654827969104, -0.029457093081558527], [0.02020468561944854, -0.029457093081558517, 0.15079780239831225]]",0.18134020041255045,False,vbgmm,7.22686505317688
11,26,4,1,356,"[0.43799748349247875, 4.502935474674431, 5.795400281555572]","[[0.007694421259052824, -0.022739124109422085, -0.0006965813285402406], [-0.02273912410942209, 0.1370884755442732, -0.0015605646058436653], [-0.0006965813285402406, -0.0015605646058436653, 0.02238489372190084]]",0.1821736840889635,False,vbgmm,7.265421152114868
11,27,4,2,234,"[0.3686217941852638, 5.110456826735492, 5.396933346259858]","[[0.002741446344747561, -0.010039917747626996, -0.00017163496158662534], [-0.010039917747626997, 0.061056948713633166, -0.025487860671219317], [-0.0001716349615866251, -0.025487860671219317, 0.13391153465969532]]",0.12400904689361018,False,vbgmm,5.283609390258789
11,28,4,3,298,"[0.7595689060142123, 3.224810790196281, 5.648203986339315]","[[0.020395767315234015, -0.0429244686922511, 0.0033600104075455508], [-0.0429244686922511, 0.22897532579698124, 0.008275242568390321], [0.0033600104075455503, 0.008275242568390323, 0.06688062066812843]]",0.16568705352524193,False,vbgmm,6.1364428997039795
11,29,4,4,196,"[0.4252815275989644, 4.042152200789619, 5.4351936951658555]","[[0.006491698850763484, -0.015807979012118962, 0.0015982918875106541], [-0.01580797901211896, 0.22788712916393478, -0.04410883630434205], [0.0015982918875106537, -0.04410883630434204, 0.06680528555039167]]",0.11710919158255736,False,vbgmm,5.127374172210693
11,30,4,5,97,"[0.4348766287303033, 4.756541373764335, 3.3512425392271195]","[[0.008796603427003058, -0.03394417244559711, 0.08251496305142517], [-0.03394417244559711, 0.1653619194035887, -0.29123627991599516], [0.08251496305142517, -0.29123627991599516, 2.286177874899039]]",0.06979536027851926,False,vbgmm,4.691883563995361
11,31,4,6,275,"[0.34220183556636574, 4.906358956109663, 4.693670264689345]","[[0.0012912963262691633, -0.00421391613199436, 0.0007567774724221789], [-0.00421391613199436, 0.12509936664471724, -0.13046386442766394], [0.000756777472422179, -0.13046386442766397, 0.5064720139716219]]",0.15988546321855723,False,vbgmm,5.999655485153198
11,32,5,0,59,"[0.7503682593738791, 5.642830008662045, 5.887526032443664]","[[0.01755564260126151, 0.0014650926604304092, -0.0032456466714212364], [0.0014650926604304092, 0.0028502783247274545, -1.0610130458941447e-05], [-0.0032456466714212364, -1.0610130458941442e-05, 0.005932283123831902]]",0.24649557353793516,False,vbgmm,4.045879602432251
11,33,5,1,51,"[0.922875586283601, 5.5428592679871675, 5.879835932307785]","[[0.004623610359589407, 0.0009881845468480684, 0.00044231170821129443], [0.0009881845468480682, 0.009868173092946166, -0.0014104370658029688], [0.0004423117082112944, -0.0014104370658029686, 0.0062983825622906124]]",0.21770740987947604,False,vbgmm,3.7705137729644775
11,34,5,2,26,"[0.5751850548227909, 5.635342661661801, 5.614698500573525]","[[0.013179186766879226, -0.0016519293186477767, -0.001467267113764734], [-0.0016519293186477765, 0.003450733767283576, -0.0024886681923488624], [-0.0014672671137647341, -0.0024886681923488624, 0.026466562634776276]]",0.1245184249735143,False,vbgmm,3.1432604789733887
11,35,5,3,35,"[0.7828995610853935, 5.281455728593302, 5.936175188408162]","[[0.014209206070954643, -0.013694381516914805, 0.0002435286316991687], [-0.013694381516914805, 0.03735857089195587, 0.00024077705836466693], [0.0002435286316991687, 0.00024077705836466696, 0.002968221778049275]]",0.15490843681320277,False,vbgmm,3.8227880001068115
11,36,5,4,12,"[0.864036019078136, 5.624764911147398, 5.556789105831127]","[[0.00962435182602568, 0.0015224744459998068, -0.00740457565134176], [0.0015224744459998068, 0.004605132321148536, -0.004308788871900738], [-0.00740457565134176, -0.004308788871900738, 0.02597081025271043]]",0.059517395346961176,True,vbgmm,3.0768487453460693
11,37,5,5,23,"[0.6173081952541876, 5.429765288748174, 5.774232802754465]","[[0.023193024564536903, -0.000966922061808415, -0.008335440112687118], [-0.0009669220618084151, 0.00879931428381378, -0.004474012194562685], [-0.008335440112687118, -0.004474012194562685, 0.013508096908541257]]",0.10555256945437466,False,vbgmm,3.341301918029785
11,38,5,6,27,"[0.45300562915846165, 5.627330726134551, 5.908049730321143]","[[0.015161908995660722, -0.003789166444107473, -0.001150479257651726], [-0.003789166444107473, 0.004119561332980153, -0.0002487187494807934], [-0.001150479257651726, -0.0002487187494807936, 0.0058330034524273]]",0.09130018999453594,False,vbgmm,3.0940752029418945
11,39,6,0,170,"[0.7299369477014676, 4.624023075335003, 3.962236098532311]","[[0.017031104308853667, -0.03878140728469678, 0.022626782884068757], [-0.03878140728469678, 0.1337684162547407, -0.13335661693739426], [0.022626782884068754, -0.13335661693739426, 0.4754282754783529]]",0.10065852450778778,False,vbgmm,4.2756617069244385
11,40,6,1,239,"[0.7148056250812247, 4.4455177528483105, 2.959726968247752]","[[0.025016015315471356, -0.061107992295634836, 0.04545164417821898], [-0.061107992295634836, 0.2274218942249292, -0.22662229205814374], [0.04545164417821898, -0.22662229205814372, 1.1947486659456805]]",0.12635283852422682,False,vbgmm,4.687268257141113
11,41,6,2,134,"[0.7858745706051586, 3.6939864703174643, 3.9488300389339592]","[[0.021513440581762286, -0.08984559520287082, -0.03017450714590686], [-0.08984559520287082, 0.4448343811592155, 0.15363880388309253], [-0.03017450714590686, 0.15363880388309253, 0.45296967488866163]]",0.07770785937823305,False,vbgmm,4.212995290756226
11,42,6,3,264,"[0.8608345843302269, 3.8437066138549136, 5.218747754221587]","[[0.007357849763487149, -0.020845253396673202, 0.009253864322473], [-0.020845253396673202, 0.15350809864592146, 0.0036708452539150134], [0.009253864322473, 0.0036708452539150143, 0.18423905158136866]]",0.13894570917248436,False,vbgmm,5.481913089752197
11,43,6,4,230,"[0.46211114246802765, 5.3136307156228755, 3.6149481338092997]","[[0.005762937417646263, -0.012912101220948624, 0.01396611184964101], [-0.012912101220948624, 0.059206114726131284, -0.029575491972429493], [0.013966111849641008, -0.02957549197242949, 0.7644140159158345]]",0.12772859480849794,False,vbgmm,4.839440107345581
11,44,6,5,452,"[0.5644112278226426, 4.791542351353348, 5.02721413916196]","[[0.012248180316112339, -0.04284885598655442, 0.02289568764180725], [-0.04284885598655442, 0.17948259610300807, -0.07026757353937008], [0.022895687641807255, -0.07026757353937009, 0.2169013043481517]]",0.21200182753054533,False,vbgmm,9.198968172073364
11,45,6,6,486,"[0.6885726459196422, 4.805465346346024, 4.982261353256143]","[[0.025477284052850196, -0.06653170613972285, 0.021107165101566128], [-0.06653170613972284, 0.19020575147330518, -0.08772883839625542], [0.02110716510156612, -0.0877288383962554, 0.22641639944662023]]",0.21660464607822474,False,vbgmm,9.480419158935547
11,46,7,0,233,"[0.3733226529926602, 5.544073934246145, 5.419484076374072]","[[0.002274218121535701, -0.0026453117738705393, 0.001829781938514974], [-0.0026453117738705393, 0.012708238479996602, -0.0024254135531225143], [0.001829781938514974, -0.0024254135531225143, 0.07509878181481597]]",0.20874071130520153,False,vbgmm,4.792223215103149
11,47,7,1,295,"[0.4138681764241175, 5.414861895351021, 5.79565041850985]","[[0.005365522785888465, -0.00389865046308056, -0.00218325491843564], [-0.003898650463080559, 0.03161496644613129, 0.001694376999375729], [-0.00218325491843564, 0.0016943769993757293, 0.01389596612973135]]",0.23138847180886796,False,vbgmm,5.675777912139893
11,48,7,2,54,"[0.7018913957244521, 4.420372857283209, 5.683010775566695]","[[0.02344450348455726, -0.06742296309910706, 0.011116833828576766], [-0.06742296309910706, 0.22359330232602911, -0.034722289280119806], [0.011116833828576766, -0.034722289280119806, 0.02240374903514206]]",0.07288818856407056,False,vbgmm,3.7261619567871094
11,49,7,3,231,"[0.6094264405475108, 4.882732203190007, 5.9254215148124585]","[[0.025470486104007716, -0.058417068042433594, 0.00048241374705858476], [-0.05841706804243359, 0.20575358730945956, -0.00040987729736185005], [0.0004824137470585847, -0.00040987729736185, 0.003352874041985932]]",0.2397299461351558,False,vbgmm,4.7967917919158936
11,50,7,4,154,"[0.5255618261386927, 4.92678266343614, 5.81496204278806]","[[0.009530686754338703, -0.01656848043994245, -0.0038062576229916556], [-0.01656848043994245, 0.054780460432068294, 0.0005447269866484883], [-0.0038062576229916556, 0.0005447269866484884, 0.012361419931979895]]",0.15358526037051795,False,vbgmm,4.345013618469238
11,51,7,5,90,"[0.4834149656589919, 5.151090389021441, 5.418065830602525]","[[0.004729695957136133, -0.0085398610695049, 0.0009661349803927804], [-0.008539861069504901, 0.03214345490695522, 0.0037203924595380963], [0.0009661349803927801, 0.003720392459538099, 0.03237115607312044]]",0.09366742181618624,False,vbgmm,3.927095413208008
15,0,0,0,328,"[0.4251878771540651, 4.554104944974346, 5.47756284662562]","[[0.005914079279839983, -0.022777921453523024, -0.004186342580122666], [-0.02277792145352302, 0.1348981572961893, -0.0013614481897446763], [-0.004186342580122667, -0.0013614481897446765, 0.11128834632003337]]",0.18590003018955978,False,vbgmm,6.428988218307495
15,1,0,1,326,"[0.6381113579255273, 3.5383342128957627, 5.638847325336412]","[[0.023193070777737176, -0.0773973971061519, -0.0013475300325024792], [-0.0773973971061519, 0.35064706702067105, 0.020187775964033854], [-0.0013475300325024786, 0.020187775964033854, 0.05329771376632076]]",0.2050333060357079,False,vbgmm,6.406517744064331
15,2,0,2,283,"[0.3528785115370501, 4.668930182197457, 4.634092158686453]","[[0.0016340652574191534, -0.006755153135586086, 0.0030224784343003677], [-0.006755153135586086, 0.1541458231140724, -0.005871175029622758], [0.0030224784343003677, -0.0058711750296227576, 0.4399995059633154]]",0.18799016828411047,False,vbgmm,5.548524379730225
15,3,0,3,148,"[0.6647933440769289, 1.8684853706627438, 5.07241368893701]","[[0.042998382641910485, -0.0013866407693665104, 0.01563874214983735], [-0.0013866407693665101, 0.4941440212891937, 0.01718995732190948], [0.01563874214983735, 0.017189957321909484, 0.12880135256622743]]",0.10983784215724085,False,vbgmm,4.2754552364349365
15,4,0,4,171,"[0.6403839809833779, 3.564300442388674, 3.945362154301405]","[[0.027155942946514584, -0.0996049600688859, 0.06508771987623357], [-0.0996049600688859, 0.4862094678709446, -0.09835838136195607], [0.06508771987623357, -0.09835838136195604, 0.8827866027215684]]",0.08710510713813485,False,vbgmm,4.361528396606445
15,5,0,5,136,"[0.5536022030487253, 2.9665703893194233, 4.953097365166806]","[[0.02033793037387644, -0.002941017109049259, -0.011762095293226369], [-0.002941017109049259, 0.23087169145216915, 0.034787171759820566], [-0.01176209529322637, 0.03478717175982056, 0.11351172491062511]]",0.09482265158365555,False,vbgmm,4.649510383605957
15,6,0,6,206,"[0.4686866569084352, 3.839481760184149, 4.812016679554013]","[[0.006880175806543186, -0.0035865537500392986, -0.0042075026000898885], [-0.003586553750039298, 0.12861071026421095, 0.027235257555492436], [-0.0042075026000898885, 0.02723525755549243, 0.21193182206234878]]",0.12931089461159065,False,vbgmm,5.571554899215698
15,7,1,0,139,"[0.6568360921866948, 5.314879916585577, 5.285339150786107]","[[0.027700312710624064, -0.006131232100966762, 0.021996254319785413], [-0.006131232100966762, 0.02973340670648044, -0.010909901130546022], [0.021996254319785417, -0.010909901130546023, 0.08260897534956008]]",0.18379274317001726,False,vbgmm,4.888162136077881
15,8,1,1,208,"[0.8899104656480236, 4.816820343395531, 5.670436474003401]","[[0.006240623583490392, 0.0014230694224594848, -0.0003254647356331684], [0.0014230694224594846, 0.16931016886789965, -0.02574848147111004], [-0.0003254647356331684, -0.025748481471110043, 0.042254103622701204]]",0.23312670138730587,False,vbgmm,5.655771493911743
15,9,1,2,191,"[0.817405023859129, 5.589795633171405, 5.321294592162399]","[[0.01498371840209192, -0.00014273099404252747, -0.0014533406094332936], [-0.00014273099404252747, 0.009453060147736048, -0.0003245663424205247], [-0.0014533406094332936, -0.0003245663424205247, 0.14296981092674668]]",0.19523572214620838,False,vbgmm,5.405876636505127
15,10,1,3,187,"[0.5891798299084684, 4.9919566766887895, 5.645789297628557]","[[0.014888318173439514, -0.021911533124439015, 0.0076019490221127094], [-0.02191153312443902, 0.08338226908448579, -0.01834145883469484], [0.0076019490221127094, -0.018341458834694836, 0.041514629766505405]]",0.2220871608810939,False,vbgmm,5.16869330406189
15,11,1,4,158,"[0.44466965800410535, 5.605984222406989, 5.08448250700746]","[[0.009183579389905413, -0.0012436473813964412, -0.009800323429301554], [-0.0012436473813964408, 0.008655615639144723, -0.0011040034674575097], [-0.009800323429301554, -0.0011040034674575097, 0.3076606037440151]]",0.1657576724153746,False,vbgmm,5.278787136077881
15,12,2,0,643,"[0.5608097163800403, 4.779152383223511, 5.571674724111278]","[[0.017007030652897197, -0.04363158002359195, -0.003806280851221153], [-0.04363158002359196, 0.16561102840751812, -0.005923998332267036], [-0.003806280851221154, -0.0059239983322670366, 0.08202455165389158]]",0.21645812084947144,False,vbgmm,17.78307032585144
15,13,2,1,191,"[0.42870839144842193, 5.324725110391989, 3.061057637893268]","[[0.006340076537684631, -0.011767686729824782, -0.0038526869796763415], [-0.011767686729824782, 0.0622793580989052, -0.01576761143874782], [-0.0038526869796763415, -0.01576761143874782, 1.5374901957584817]]",0.07050986635187038,False,vbgmm,5.17803955078125
15,14,2,2,713,"[0.6490488145533503, 4.616932542228692, 4.357880137737039]","[[0.021069690660541915, -0.03880241357679627, -0.007756622993664809], [-0.03880241357679627, 0.13891513724638402, -0.019638065718484688], [-0.007756622993664808, -0.019638065718484688, 0.5508085114265833]]",0.25339643201614664,False,vbgmm,20.272425413131714
15,15,2,3,246,"[0.6091559268910252, 3.6741251092396943, 3.238656605649592]","[[0.02460555956439986, -0.0874981619817215, 0.047946829823166955], [-0.0874981619817215, 0.667959311271457, -0.2406891873186592], [0.04794682982316695, -0.24068918731865918, 1.0497538613751762]]",0.0815338054700141,False,vbgmm,4.8898961544036865
15,16,2,4,249,"[0.9035818576406442, 2.978645933491126, 3.7151462540133924]","[[0.006106899021452988, -0.014850434729129874, 0.002092800135020643], [-0.014850434729129874, 0.3307816607895289, 0.024270707778534906], [0.002092800135020643, 0.024270707778534906, 0.737845589050899]]",0.07240648611358895,False,vbgmm,4.847803354263306
15,17,2,5,584,"[0.4073469424348515, 5.402622922930699, 4.963014200418448]","[[0.004718050908814988, -0.007275196824437083, -0.01125150764078967], [-0.007275196824437083, 0.03393409387764315, -0.008496310942903082], [-0.01125150764078967, -0.008496310942903082, 0.3814465447931152]]",0.16940602852255082,False,vbgmm,15.216976165771484
15,18,2,6,451,"[0.8592944777259263, 3.819348230172017, 5.382877872770101]","[[0.007680807486989228, -0.011529224354791485, 0.0008857135587110546], [-0.011529224354791485, 0.13881715037977171, -0.003703028646920088], [0.000885713558711055, -0.0037030286469200958, 0.14439905368869538]]",0.1362892606763577,False,vbgmm,9.270725727081299
15,19,3,0,46,"[0.5102394258527154, 4.533798169568023, 5.446112385889728]","[[0.006674004605266272, -0.016287090674219993, -0.005572108935317559], [-0.016287090674219993, 0.09751863933219383, 0.027506775456557143], [-0.00557210893531756, 0.027506775456557154, 0.09464092981162843]]",0.11192276128967577,False,vbgmm,3.7634334564208984
