n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,sub_id
0.70211822,93.29848441,171.49945693,2.2,2.2,0.2530687,0.45467162,0.61520815,0.7479887,0.8590462,0.9537296,1.0343153,1.1027336,17
0.843646691945123,1.764927188197652,85.94721021060192,2.467930792087357,2.370362223160823,0.9224309921264648,2.761634349822998,4.209939956665039,4.894252300262451,5.103785037994385,5.17949104309082,5.19879961013794,5.200965881347656,7
0.79063453,65.45789935,36.27692875,2.79811456,2.2549306,0.39238167,0.84346199,1.18606997,1.44073725,1.63913774,1.79953861,1.93300009,2.04758883,9
0.86077609,230.43002486,6.2591898,2.8,2.4,0.17155838,0.29483795,0.4129839,0.5302384,0.64079,0.7452843,0.84379196,0.9377539,15
0.75594938,4.11460543,19.12686157,2.63208318,2.03272271,1.01092124,2.77810621,3.94717073,4.52417135,4.86623001,5.09486103,5.2352891,5.31936646,6
0.79966581,222.9018164,173.03875916,2.8,2.9,0.17418432,0.26811504,0.36472654,0.46065998,0.5466118,0.627918,0.704566,0.77690554,17
0.7111839314435766,178.45282282178536,0.0751144521650507,2.170376827439544,2.4612060159215066,0.2199387550354004,0.3968656063079834,0.562009334564209,0.7109875679016113,0.8460736274719238,0.9686658382415771,1.0807921886444092,1.1820151805877686,15
0.76358632,125.03510743,238.25868171,2.7,2.9,0.23943448,0.40010452,0.5414288,0.6658826,0.7752609,0.8732207,0.960886,1.0396371,17
0.54002428,285.14072283,276.68576574,2.1,2.9,0.10646057,0.13776922,0.16510034,0.18227863,0.20120168,0.22372913,0.24380088,0.26232195,11
0.4135861325781085,82.3734821759266,0.0212441487652562,2.7321771659229324,2.5629622076199228,0.683035135269165,1.8950235843658447,2.6975505352020264,3.0578691959381104,3.234052896499634,3.351422071456909,3.444302797317505,3.524754762649536,22
0.71791107,242.15748874,169.76979187,2.26517667,2.80372565,0.1499474,0.23412418,0.31668091,0.39601874,0.47100997,0.54106212,0.60679698,0.66927171,3
0.90659297,290.57821814,155.36146786,2.75602969,2.99250553,0.16491961,0.21766996,0.28521013,0.36778665,0.44037223,0.50942588,0.57631445,0.64135933,2
0.7884675,105.11370477,70.02577474,2.2,2.0,0.23461676,0.43475652,0.6106312,0.7639723,0.8976946,1.0163152,1.1209278,1.213465,16
0.31756115,129.27835083,65.6368866,2.13444853,2.05974841,0.44863105,1.03684282,1.34232569,1.45461726,1.52524114,1.58493257,1.63393807,1.67651486,0
0.3565424612409195,4.334273585258565,0.0196415557065986,2.139383186563593,2.7761443693422607,1.2163639068603516,4.06998348236084,7.321049690246582,10.011077880859377,11.378447532653809,11.425739288330078,11.429055213928224,11.43194580078125,12
